week_start,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,RH2M,district
2017-06-12,65.4,32.46142857142857,23.704285714285714,27.610000000000003,70.31142857142858,Bidar
2017-06-19,46.019999999999996,31.722857142857144,23.16714285714286,27.042857142857144,74.76571428571428,Bidar
2017-06-26,22.09,32.817142857142855,23.087142857142858,27.54714285714286,70.19,Bidar
2017-07-03,13.129999999999999,32.19571428571429,22.614285714285717,26.79,72.27,Bidar
2017-07-10,22.61,32.47,22.521428571428572,27.107142857142858,69.5,Bidar
2017-07-17,42.58,30.9,22.46,26.03,74.39428571428572,Bidar
2017-07-24,64.05,30.472857142857144,22.127142857142854,25.810000000000002,78.10571428571428,Bidar
2017-07-31,10.41,32.37,21.962857142857143,26.638571428571428,73.10857142857142,Bidar
2017-08-07,8.95,32.394285714285715,22.414285714285715,26.889999999999997,72.76142857142858,Bidar
2017-08-14,30.28,31.332857142857144,22.247142857142855,26.172857142857143,75.18857142857142,Bidar
2017-08-21,55.89,28.864285714285717,21.627142857142854,24.934285714285714,78.4342857142857,Bidar
2017-08-28,60.71,29.782857142857143,21.50714285714286,25.255714285714284,80.69428571428571,Bidar
2017-09-04,10.98,30.552857142857142,21.400000000000002,25.74142857142857,77.77142857142857,Bidar
2017-09-11,15.34,30.419999999999998,22.44142857142857,26.135714285714283,80.56428571428572,Bidar
2017-09-18,50.629999999999995,29.964285714285715,21.858571428571427,25.537142857142857,82.11428571428571,Bidar
2017-09-25,11.47,30.034285714285716,21.235714285714288,25.125714285714285,80.62857142857142,Bidar
2017-10-02,40.25,30.389999999999997,21.87285714285714,25.791428571428572,79.5457142857143,Bidar
2017-10-09,41.0,28.99857142857143,21.924285714285713,24.982857142857142,84.91,Bidar
2017-10-16,36.1,29.374285714285715,21.75,25.307142857142857,83.83142857142857,Bidar
2017-10-23,2.84,30.2,19.01571428571429,24.009999999999998,73.84,Bidar
2017-10-30,0.05,30.53,17.931428571428572,23.755714285714284,65.94714285714285,Bidar
2017-11-06,0.0,30.085714285714285,15.395714285714286,21.768571428571427,67.83142857142857,Bidar
2017-11-13,0.0,30.43857142857143,14.34142857142857,21.4,63.519999999999996,Bidar
2017-11-20,0.0,31.16142857142857,18.31714285714286,24.254285714285714,68.68857142857142,Bidar
2017-11-27,1.16,31.89428571428571,17.361428571428572,23.697142857142858,59.56428571428571,Bidar
2017-12-04,0.0,30.72,13.461428571428572,21.002857142857145,54.75571428571429,Bidar
2017-12-11,0.0,31.541428571428572,15.185714285714285,22.461428571428574,49.05285714285714,Bidar
2017-12-18,0.0,31.29714285714286,14.731428571428571,22.224285714285713,45.34428571428572,Bidar
2017-12-25,0.0,30.95,13.558571428571428,20.812857142857144,37.23571428571428,Bidar
2018-01-01,0.0,30.372857142857146,12.315714285714288,20.287142857142857,37.24142857142857,Bidar
2018-01-08,0.0,29.90142857142857,13.268571428571429,20.752857142857145,35.67142857142857,Bidar
2018-01-15,0.0,31.874285714285715,15.5,22.874285714285715,33.965714285714284,Bidar
2018-01-22,0.0,31.61285714285714,14.814285714285715,22.111428571428572,26.824285714285715,Bidar
2018-01-29,0.0,31.288571428571426,12.855714285714285,21.23,22.96857142857143,Bidar
2018-02-05,0.0,33.32142857142857,15.287142857142857,23.240000000000002,20.481428571428573,Bidar
2018-02-12,0.21000000000000002,31.93,17.525714285714287,24.585714285714285,31.852857142857143,Bidar
2018-02-19,0.05,33.465714285714284,16.792857142857144,24.68,33.597142857142856,Bidar
2018-02-26,0.0,35.41857142857143,18.717142857142854,26.787142857142857,29.447142857142858,Bidar
2018-03-05,0.0,36.99,19.298571428571428,27.96857142857143,19.68285714285714,Bidar
2018-03-12,0.0,37.457142857142856,20.291428571428572,28.791428571428572,23.71857142857143,Bidar
2018-03-19,0.31,35.78142857142857,21.89428571428571,28.815714285714286,32.745714285714286,Bidar
2018-03-26,0.02,38.48714285714285,21.464285714285715,29.872857142857146,20.657142857142855,Bidar
2018-04-02,4.03,39.57,22.49285714285714,31.358571428571427,18.87142857142857,Bidar
2018-04-09,14.059999999999999,37.84285714285714,22.985714285714288,30.270000000000003,39.40571428571429,Bidar
2018-04-16,1.72,38.29,24.344285714285714,31.55,37.37571428571429,Bidar
2018-04-23,1.58,41.96714285714285,25.638571428571428,34.07714285714285,21.551428571428573,Bidar
2018-04-30,0.04,42.36,25.71142857142857,34.26142857142857,19.75142857142857,Bidar
2018-05-07,3.1300000000000003,40.972857142857144,27.237142857142857,34.19428571428572,30.618571428571432,Bidar
2018-05-14,4.57,41.25571428571429,28.117142857142856,34.721428571428575,29.45,Bidar
2018-05-21,2.62,41.707142857142856,27.53,34.77142857142857,29.535714285714285,Bidar
2018-05-28,18.79,40.00428571428571,27.73857142857143,33.68142857142857,37.00142857142857,Bidar
2018-06-04,6.779999999999999,37.5,26.042857142857144,31.472857142857144,53.76,Bidar
2018-06-11,49.480000000000004,32.96857142857143,24.042857142857144,28.02857142857143,69.10285714285715,Bidar
2018-06-18,1.81,35.214285714285715,23.208571428571428,28.71857142857143,61.90428571428571,Bidar
2018-06-25,38.85,32.924285714285716,22.978571428571428,27.602857142857143,68.50714285714285,Bidar
2018-07-02,10.38,32.54142857142857,22.345714285714287,26.981428571428573,67.79714285714286,Bidar
2018-07-09,35.14,30.735714285714288,22.24142857142857,25.86285714285714,73.06571428571428,Bidar
2018-07-16,46.29,30.46857142857143,22.16857142857143,25.669999999999998,77.49285714285715,Bidar
2018-07-23,10.07,31.052857142857142,22.08857142857143,25.925714285714285,74.74571428571429,Bidar
2018-07-30,2.72,33.317142857142855,21.90285714285714,27.099999999999998,67.91428571428573,Bidar
2018-08-06,10.059999999999999,33.80571428571428,22.13,27.37857142857143,65.72857142857143,Bidar
2018-08-13,45.85,31.694285714285712,21.91,26.06142857142857,72.63857142857144,Bidar
2018-08-20,107.00999999999999,28.94142857142857,21.599999999999998,24.722857142857144,82.02714285714285,Bidar
2018-08-27,20.18,29.82428571428571,21.35571428571429,25.02285714285714,79.82142857142857,Bidar
2018-09-03,6.74,30.185714285714287,21.108571428571427,25.09714285714286,78.21000000000001,Bidar
2018-09-10,1.2,30.924285714285713,20.41142857142857,25.354285714285716,72.01,Bidar
2018-09-17,24.84,31.59857142857143,21.10571428571429,25.925714285714285,72.77,Bidar
2018-09-24,22.45,30.555714285714284,20.59714285714286,25.215714285714284,75.77428571428571,Bidar
2018-10-01,8.16,32.894285714285715,21.377142857142854,26.50857142857143,71.64428571428572,Bidar
2018-10-08,0.0,33.910000000000004,20.58285714285714,26.53142857142857,66.39142857142858,Bidar
2018-10-15,0.0,34.534285714285716,19.645714285714288,26.245714285714286,57.13428571428572,Bidar
2018-10-22,18.48,34.065714285714286,19.665714285714284,25.888571428571428,59.792857142857144,Bidar
2018-10-29,0.03,33.839999999999996,19.035714285714285,25.765714285714285,46.83857142857143,Bidar
2018-11-05,0.0,33.26285714285714,18.99285714285714,25.78857142857143,56.16142857142857,Bidar
2018-11-12,0.0,34.29714285714286,18.888571428571428,25.84,41.357142857142854,Bidar
2018-11-19,0.14,34.035714285714285,17.59,25.294285714285714,42.91142857142857,Bidar
2018-11-26,0.06,32.612857142857145,18.318571428571428,24.68,41.43714285714286,Bidar
2018-12-03,0.0,31.662857142857145,15.442857142857141,22.842857142857145,41.628571428571426,Bidar
2018-12-10,0.07,32.18,19.37857142857143,25.564285714285713,50.962857142857146,Bidar
2018-12-17,11.46,28.027142857142856,15.614285714285714,21.102857142857143,56.22428571428571,Bidar
2018-12-24,0.21,28.835714285714285,12.937142857142858,19.94142857142857,52.31285714285714,Bidar
2018-12-31,0.0,29.39428571428571,11.08,19.255714285714284,28.812857142857144,Bidar
2019-01-07,0.0,31.158571428571427,12.168571428571429,20.534285714285716,32.644285714285715,Bidar
2019-01-14,0.0,31.037142857142857,12.835714285714285,20.972857142857144,35.651428571428575,Bidar
2019-01-21,0.0,31.728571428571428,13.414285714285715,21.607142857142858,29.987142857142857,Bidar
2019-01-28,11.28,29.442857142857143,15.35,21.687142857142856,55.33714285714286,Bidar
2019-02-04,0.0,29.964285714285715,12.355714285714285,20.545714285714286,43.455714285714286,Bidar
2019-02-11,0.0,32.52428571428571,15.021428571428572,23.274285714285718,34.49142857142857,Bidar
2019-02-18,0.54,34.44285714285714,16.791428571428572,25.224285714285713,35.79571428571428,Bidar
2019-02-25,0.0,37.30714285714286,20.43,28.618571428571425,29.174285714285713,Bidar
2019-03-04,0.0,35.93,18.62,26.995714285714286,26.765714285714285,Bidar
2019-03-11,0.0,36.902857142857144,18.34714285714286,27.397142857142857,22.172857142857143,Bidar
2019-03-18,0.0,38.315714285714286,21.73428571428571,30.054285714285715,24.525714285714287,Bidar
2019-03-25,2.1799999999999997,39.25714285714286,21.8,30.53,27.548571428571428,Bidar
2019-04-01,1.71,40.92857142857143,23.747142857142855,32.15571428571429,21.594285714285714,Bidar
2019-04-08,2.94,40.56857142857143,24.867142857142856,32.910000000000004,24.93285714285714,Bidar
2019-04-15,3.23,41.629999999999995,25.202857142857145,33.470000000000006,24.66142857142857,Bidar
2019-04-22,2.4799999999999995,40.61857142857143,24.601428571428574,32.63,24.897142857142857,Bidar
2019-04-29,0.51,42.902857142857144,27.004285714285714,35.04571428571428,24.267142857142858,Bidar
2019-05-06,0.03,41.894285714285715,25.740000000000002,33.81,20.482857142857142,Bidar
2019-05-13,0.7300000000000001,42.037142857142854,27.318571428571428,34.712857142857146,22.52285714285714,Bidar
2019-05-20,0.01,42.574285714285715,26.65142857142857,34.910000000000004,19.34142857142857,Bidar
2019-05-27,6.78,43.098571428571425,29.068571428571428,36.14714285714286,27.562857142857144,Bidar
2019-06-03,14.45,43.13142857142857,29.91857142857143,36.31285714285714,29.842857142857145,Bidar
2019-06-10,6.1,39.63285714285714,27.08857142857143,33.214285714285715,45.77571428571429,Bidar
2019-06-17,1.56,37.51857142857143,25.385714285714283,31.40285714285714,48.30285714285714,Bidar
2019-06-24,33.49,35.839999999999996,25.465714285714284,30.352857142857143,56.808571428571426,Bidar
2019-07-01,24.05,31.725714285714286,23.437142857142856,27.20285714285714,71.27857142857142,Bidar
2019-07-08,37.2,32.15428571428571,22.56142857142857,26.874285714285715,69.4,Bidar
2019-07-15,21.880000000000003,32.08714285714286,22.892857142857142,26.82857142857143,72.89714285714285,Bidar
2019-07-22,46.199999999999996,32.13,23.26571428571429,27.490000000000002,72.02857142857142,Bidar
2019-07-29,54.550000000000004,29.837142857142858,22.90285714285714,25.818571428571428,79.60142857142857,Bidar
2019-08-05,88.74,29.377142857142854,22.064285714285713,25.034285714285716,81.44142857142857,Bidar
2019-08-12,43.019999999999996,29.635714285714283,22.172857142857143,25.395714285714284,81.42428571428572,Bidar
2019-08-19,22.29,29.674285714285713,22.57857142857143,25.698571428571427,81.65857142857143,Bidar
2019-08-26,14.27,30.12,22.147142857142857,25.48428571428571,80.19857142857143,Bidar
2019-09-02,59.61,29.962857142857143,21.97,25.524285714285718,80.22714285714287,Bidar
2019-09-09,30.34,28.814285714285713,21.877142857142854,24.75,85.40285714285713,Bidar
2019-09-16,22.61,30.301428571428573,21.978571428571428,25.512857142857143,82.10428571428572,Bidar
2019-09-23,54.98,29.21142857142857,22.368571428571432,25.38,85.6842857142857,Bidar
2019-09-30,56.52,28.322857142857142,22.198571428571427,24.73857142857143,87.51857142857143,Bidar
2019-10-07,39.33,28.580000000000002,21.054285714285715,24.677142857142858,83.46000000000001,Bidar
2019-10-14,14.450000000000001,27.974285714285713,21.074285714285715,24.06142857142857,87.82571428571428,Bidar
2019-10-21,39.03,27.88714285714286,20.415714285714284,23.615714285714287,87.47714285714287,Bidar
2019-10-28,24.18,28.172857142857143,20.548571428571428,23.774285714285714,86.96000000000001,Bidar
2019-11-04,5.33,28.5,20.154285714285717,23.68,85.30428571428571,Bidar
2019-11-11,3.3099999999999996,28.60571428571429,18.674285714285713,23.25857142857143,81.43857142857142,Bidar
2019-11-18,0.02,27.435714285714287,16.478571428571428,21.221428571428568,80.92714285714285,Bidar
2019-11-25,0.0,27.735714285714288,15.067142857142857,20.414285714285715,79.37571428571428,Bidar
2019-12-02,0.27,28.7,16.257142857142856,21.662857142857142,77.87285714285714,Bidar
2019-12-09,1.38,27.677142857142858,16.004285714285714,20.90857142857143,76.50714285714285,Bidar
2019-12-16,0.0,29.002857142857145,16.577142857142857,21.931428571428572,73.20142857142856,Bidar
2019-12-23,0.0,28.801428571428573,15.394285714285715,21.099999999999998,70.90142857142857,Bidar
2019-12-30,0.06,28.395714285714288,14.87857142857143,20.948571428571427,67.28714285714285,Bidar
2020-01-06,8.68,29.044285714285714,16.861428571428572,22.04714285714286,71.56714285714285,Bidar
2020-01-13,0.060000000000000005,29.23428571428571,14.959999999999999,21.222857142857144,63.40857142857143,Bidar
2020-01-20,0.0,30.861428571428572,15.15857142857143,22.517142857142858,56.89857142857143,Bidar
2020-01-27,0.0,32.818571428571424,16.595714285714283,24.015714285714285,47.15857142857143,Bidar
2020-02-03,0.02,32.45142857142857,17.44857142857143,24.62,46.544285714285714,Bidar
2020-02-10,0.9900000000000001,31.759999999999998,18.801428571428573,24.824285714285715,50.82285714285714,Bidar
2020-02-17,0.0,33.575714285714284,16.63,24.66142857142857,37.63857142857143,Bidar
2020-02-24,0.0,35.13142857142857,17.322857142857142,25.974285714285713,34.37285714285714,Bidar
2020-03-02,5.31,34.12714285714286,18.154285714285713,26.072857142857142,32.99,Bidar
2020-03-09,0.87,34.87,19.868571428571425,27.357142857142858,34.66428571428572,Bidar
2020-03-16,1.5699999999999998,36.41571428571429,23.051428571428573,29.821428571428573,36.701428571428565,Bidar
2020-03-23,4.670000000000001,36.91428571428571,21.28857142857143,29.111428571428572,31.804285714285715,Bidar
2020-03-30,3.6399999999999997,38.74714285714286,23.551428571428573,31.337142857142858,32.98142857142857,Bidar
2020-04-06,5.6,38.09285714285714,25.59857142857143,31.715714285714284,33.16142857142857,Bidar
2020-04-13,2.45,39.08714285714286,24.057142857142857,31.47142857142857,31.94142857142857,Bidar
2020-04-20,3.62,40.59571428571429,26.207142857142856,33.64142857142857,27.47714285714286,Bidar
2020-04-27,0.44,40.90714285714286,26.478571428571428,33.745714285714286,28.802857142857142,Bidar
2020-05-04,10.44,40.78285714285715,26.325714285714287,33.738571428571426,34.075714285714284,Bidar
2020-05-11,21.32,39.519999999999996,26.717142857142857,32.94571428571429,42.32714285714286,Bidar
2020-05-18,7.89,39.60142857142857,26.372857142857146,32.932857142857145,42.49714285714286,Bidar
2020-05-25,0.0,42.56428571428571,26.95285714285714,34.651428571428575,22.517142857142858,Bidar
2020-06-01,23.82,39.62285714285714,28.372857142857146,34.04571428571428,37.38285714285714,Bidar
2020-06-08,15.940000000000001,34.387142857142855,23.50142857142857,28.524285714285718,61.59142857142857,Bidar
2020-06-15,34.09,32.74428571428571,23.298571428571428,27.520000000000003,68.88714285714285,Bidar
2020-06-22,58.33,31.434285714285714,23.42142857142857,26.83142857142857,76.07285714285715,Bidar
2020-06-29,47.51,32.167142857142856,23.555714285714284,27.694285714285716,73.91857142857144,Bidar
2020-07-06,51.04,29.835714285714285,22.594285714285714,25.735714285714288,80.31285714285715,Bidar
2020-07-13,40.52,29.95,22.26571428571429,25.794285714285714,79.85428571428572,Bidar
2020-07-20,81.64,29.66142857142857,22.235714285714288,25.568571428571428,83.11,Bidar
2020-07-27,50.95,29.34857142857143,22.45,25.53857142857143,83.54142857142857,Bidar
2020-08-03,52.21,29.708571428571428,23.02857142857143,25.957142857142856,84.90428571428572,Bidar
2020-08-10,49.120000000000005,29.385714285714283,22.68285714285714,25.495714285714286,84.44857142857143,Bidar
2020-08-17,94.43,27.81714285714286,22.110000000000003,24.37142857142857,87.81714285714285,Bidar
2020-08-24,48.940000000000005,28.834285714285716,22.065714285714286,25.034285714285716,87.11714285714287,Bidar
2020-08-31,7.260000000000001,29.2,22.048571428571428,25.214285714285715,84.9057142857143,Bidar
2020-09-07,12.83,29.771428571428572,21.825714285714287,25.55857142857143,83.19571428571429,Bidar
2020-09-14,85.84,28.868571428571432,22.442857142857143,25.397142857142857,86.54857142857144,Bidar
2020-09-21,110.52,28.38,22.615714285714287,25.18,90.49857142857142,Bidar
2020-09-28,35.32,28.138571428571428,21.54714285714286,24.422857142857143,88.94571428571429,Bidar
2020-10-05,8.280000000000001,28.38714285714286,21.16857142857143,24.318571428571428,86.66428571428571,Bidar
2020-10-12,23.34,27.74142857142857,21.437142857142856,24.162857142857142,87.13285714285713,Bidar
2020-10-19,107.05,27.845714285714287,22.021428571428572,24.518571428571427,89.87857142857142,Bidar
2020-10-26,8.62,28.611428571428572,21.00857142857143,24.349999999999998,84.3,Bidar
2020-11-02,0.0,27.47714285714286,17.25,21.807142857142857,80.58428571428571,Bidar
2020-11-09,0.01,26.79,14.744285714285715,20.03142857142857,77.27428571428571,Bidar
2020-11-16,0.04,27.10571428571429,15.667142857142858,20.83142857142857,85.11285714285714,Bidar
2020-11-23,0.0,27.678571428571427,17.584285714285716,21.995714285714286,82.66285714285713,Bidar
2020-11-30,2.36,26.09714285714286,16.15285714285714,20.57857142857143,83.67571428571429,Bidar
2020-12-07,0.0,27.107142857142858,14.77,19.834285714285716,76.96428571428571,Bidar
2020-12-14,0.0,27.444285714285712,14.278571428571428,20.087142857142858,75.22142857142856,Bidar
2020-12-21,0.0,26.627142857142854,13.577142857142857,19.145714285714288,71.95571428571428,Bidar
2020-12-28,0.0,27.15857142857143,11.705714285714285,18.257142857142856,69.85571428571428,Bidar
2021-01-04,0.01,28.101428571428574,14.402857142857144,20.13714285714286,74.32857142857142,Bidar
2021-01-11,1.24,29.912857142857142,17.062857142857144,22.49857142857143,70.65285714285714,Bidar
2021-01-18,0.0,30.84142857142857,16.30142857142857,22.669999999999998,66.30571428571429,Bidar
2021-01-25,0.0,32.12714285714286,15.905714285714286,23.47714285714286,55.49571428571429,Bidar
2021-02-01,0.0,31.185714285714287,16.32857142857143,23.444285714285716,53.75857142857143,Bidar
2021-02-08,0.0,31.41,13.571428571428571,21.83285714285714,36.13857142857143,Bidar
2021-02-15,0.0,33.46857142857143,15.065714285714288,23.66,37.85285714285714,Bidar
2021-02-22,1.09,31.852857142857143,17.565714285714286,24.252857142857145,45.451428571428565,Bidar
2021-03-01,0.0,36.137142857142855,18.57,26.64428571428571,25.737142857142857,Bidar
2021-03-08,0.0,37.364285714285714,18.524285714285714,27.57,21.422857142857143,Bidar
2021-03-15,0.0,37.44142857142857,19.51571428571429,28.3,25.15285714285714,Bidar
2021-03-22,0.05,37.40714285714286,22.34714285714286,30.132857142857144,27.398571428571426,Bidar
2021-03-29,0.03,39.01285714285715,22.97714285714286,30.822857142857142,21.997142857142858,Bidar
2021-04-05,0.0,40.574285714285715,21.698571428571427,30.978571428571428,15.83,Bidar
2021-04-12,7.64,38.44,25.048571428571428,31.777142857142856,30.712857142857143,Bidar
2021-04-19,9.27,37.815714285714286,23.117142857142856,30.58857142857143,40.57,Bidar
2021-04-26,2.6500000000000004,39.269999999999996,25.784285714285716,32.44,33.21857142857143,Bidar
2021-05-03,17.27,38.771428571428565,26.004285714285714,32.128571428571426,37.325714285714284,Bidar
2021-05-10,15.530000000000001,37.44571428571429,25.454285714285714,31.302857142857142,47.84142857142857,Bidar
2021-05-17,7.74,36.951428571428565,25.434285714285714,30.615714285714287,53.99571428571429,Bidar
2021-05-24,5.16,35.90571428571429,25.391428571428573,30.66142857142857,50.49714285714286,Bidar
2021-05-31,15.270000000000001,38.36571428571428,25.705714285714286,31.94142857142857,47.96714285714285,Bidar
2021-06-07,46.94,33.04571428571428,24.044285714285714,28.34142857142857,68.57285714285715,Bidar
2021-06-14,64.68,31.377142857142854,22.982857142857142,26.88714285714286,74.36142857142856,Bidar
2021-06-21,17.62,31.448571428571427,22.64428571428571,26.552857142857142,72.62285714285714,Bidar
2021-06-28,31.229999999999997,30.988571428571426,22.382857142857144,26.252857142857142,74.26142857142858,Bidar
2021-07-05,32.559999999999995,31.197142857142858,23.135714285714283,26.94142857142857,75.14428571428572,Bidar
2021-07-12,110.61,29.189999999999998,23.10571428571429,25.784285714285716,84.67428571428572,Bidar
2021-07-19,108.54,29.245714285714286,23.00714285714286,25.685714285714287,85.56142857142858,Bidar
2021-07-26,94.84,29.06714285714286,22.26142857142857,25.09,84.63571428571429,Bidar
2021-08-02,0.79,29.392857142857142,21.532857142857143,24.891428571428573,81.90857142857143,Bidar
2021-08-09,2.85,30.405714285714286,22.32,26.051428571428573,80.81714285714285,Bidar
2021-08-16,9.559999999999999,28.87857142857143,22.525714285714287,25.28,83.16142857142857,Bidar
2021-08-23,72.02,28.080000000000002,21.374285714285715,24.25714285714286,86.52571428571427,Bidar
2021-08-30,78.66,28.535714285714285,22.238571428571426,25.06142857142857,86.64999999999999,Bidar
2021-09-06,128.15,27.21,21.745714285714286,24.174285714285713,89.57571428571428,Bidar
2021-09-13,56.6,28.57857142857143,21.787142857142857,24.787142857142857,88.39142857142858,Bidar
2021-09-20,7.71,29.197142857142858,21.67142857142857,25.115714285714287,84.14142857142858,Bidar
2021-09-27,131.91,27.41142857142857,21.912857142857142,24.232857142857142,90.50142857142858,Bidar
2021-10-04,30.69,28.842857142857145,21.254285714285714,24.98857142857143,84.93714285714285,Bidar
2021-10-11,27.69,28.437142857142856,22.05857142857143,24.898571428571426,88.07285714285715,Bidar
2021-10-18,23.76,28.66,20.361428571428572,24.184285714285714,85.58285714285715,Bidar
2021-10-25,0.0,27.657142857142855,18.094285714285714,22.21,78.14571428571428,Bidar
2021-11-01,0.02,27.060000000000002,17.06,21.541428571428572,84.62,Bidar
2021-11-08,6.7700000000000005,26.185714285714287,18.254285714285714,21.58142857142857,87.14,Bidar
2021-11-15,4.36,26.447142857142858,17.02857142857143,21.204285714285714,85.73857142857143,Bidar
2021-11-22,4.29,28.30857142857143,20.954285714285714,24.06714285714286,87.53571428571429,Bidar
2021-11-29,0.79,27.291428571428572,16.951428571428572,21.465714285714284,82.59285714285714,Bidar
2021-12-06,0.71,26.885714285714283,16.282857142857143,21.02857142857143,80.63714285714286,Bidar
2021-12-13,0.0,26.650000000000002,16.485714285714288,21.02857142857143,80.52285714285713,Bidar
2021-12-20,0.0,25.834285714285716,13.59,18.55857142857143,72.85,Bidar
2021-12-27,0.0,27.972857142857144,12.105714285714285,19.434285714285714,60.44,Bidar
2022-01-03,0.23,27.444285714285716,15.088571428571429,20.51142857142857,74.51285714285714,Bidar
2022-01-10,5.99,28.33285714285714,15.257142857142856,20.91142857142857,71.02,Bidar
2022-01-17,7.29,27.75,16.217142857142857,21.284285714285716,74.07571428571428,Bidar
2022-01-24,0.0,29.404285714285713,13.51,20.41,59.720000000000006,Bidar
2022-01-31,0.0,28.53142857142857,10.255714285714287,18.615714285714287,45.44857142857143,Bidar
2022-02-07,0.0,32.19714285714286,13.241428571428571,22.094285714285714,39.30142857142857,Bidar
2022-02-14,0.0,31.914285714285715,15.254285714285714,23.262857142857143,45.30285714285714,Bidar
2022-02-21,0.16,33.22714285714286,18.155714285714286,25.53,42.69857142857143,Bidar
2022-02-28,0.0,35.598571428571425,17.54,26.194285714285716,33.64857142857143,Bidar
2022-03-07,0.0,35.73,18.821428571428573,27.357142857142858,30.034285714285716,Bidar
2022-03-14,0.39,35.92285714285715,21.132857142857144,28.412857142857142,28.054285714285715,Bidar
2022-03-21,0.07,39.51571428571429,22.455714285714286,30.68285714285714,20.867142857142856,Bidar
2022-03-28,0.0,40.01,24.708571428571428,32.142857142857146,24.52285714285714,Bidar
2022-04-04,0.0,41.29,23.18,32.40857142857143,21.342857142857145,Bidar
2022-04-11,0.16999999999999998,40.674285714285716,26.09714285714286,33.51714285714286,27.664285714285715,Bidar
2022-04-18,0.13,40.18857142857143,27.63,33.91428571428572,29.16,Bidar
2022-04-25,2.92,38.53142857142858,27.164285714285715,32.848571428571425,34.151428571428575,Bidar
2022-05-02,1.0699999999999998,42.12285714285714,27.448571428571427,35.037142857142854,24.49142857142857,Bidar
2022-05-09,6.22,41.220000000000006,27.97,34.38857142857143,31.50857142857143,Bidar
2022-05-16,16.52,39.49285714285714,28.057142857142857,33.63,39.31285714285714,Bidar
2022-05-23,10.04,36.11571428571428,24.03,29.904285714285713,57.92714285714286,Bidar
2022-05-30,3.96,39.92142857142857,25.90285714285714,32.85285714285714,38.92857142857143,Bidar
2022-06-06,3.96,39.66285714285714,27.62,33.067142857142855,39.902857142857144,Bidar
2022-06-13,16.7,35.24857142857143,25.21,29.98,56.62428571428571,Bidar
2022-06-20,33.33,32.0,23.75857142857143,27.512857142857143,71.01428571428572,Bidar
2022-06-27,19.65,30.791428571428572,22.91142857142857,26.434285714285714,74.97714285714287,Bidar
2022-07-04,60.11,32.457142857142856,22.891428571428573,27.041428571428572,72.61714285714287,Bidar
2022-07-11,168.67,28.75857142857143,22.467142857142857,25.11285714285714,83.50285714285714,Bidar
2022-07-18,155.70000000000002,27.398571428571426,21.59714285714286,24.124285714285715,86.46000000000001,Bidar
2022-07-25,115.97999999999999,28.63714285714286,21.967142857142857,24.945714285714285,85.38857142857144,Bidar
2022-08-01,38.61,28.762857142857143,22.818571428571428,25.48428571428571,86.35428571428572,Bidar
2022-08-08,67.99,28.124285714285715,22.24857142857143,24.81,88.47285714285715,Bidar
2022-08-15,25.58,28.454285714285714,21.215714285714284,24.181428571428572,86.40714285714286,Bidar
2022-08-22,7.55,29.712857142857143,21.45,25.214285714285715,83.74571428571429,Bidar
2022-08-29,12.99,29.062857142857144,21.648571428571426,25.15142857142857,83.10857142857142,Bidar
2022-09-05,24.42,29.891428571428573,22.074285714285715,25.647142857142857,84.19285714285715,Bidar
2022-09-12,145.15,28.34714285714286,22.12,24.82857142857143,89.01428571428572,Bidar
2022-09-19,7.59,28.542857142857144,21.475714285714282,24.625714285714285,86.39714285714285,Bidar
2022-09-26,23.22,28.194285714285716,20.318571428571428,23.907142857142855,85.16571428571429,Bidar
2022-10-03,14.16,28.810000000000002,21.68285714285714,24.78857142857143,85.33571428571429,Bidar
2022-10-10,37.38,28.025714285714287,21.53142857142857,24.321428571428573,88.21571428571428,Bidar
2022-10-17,42.4,28.14428571428571,21.78857142857143,24.419999999999998,88.35285714285715,Bidar
2022-10-24,5.76,27.537142857142857,18.41857142857143,22.53857142857143,83.21000000000001,Bidar
2022-10-31,0.0,26.41857142857143,14.222857142857142,19.725714285714282,74.70857142857143,Bidar
2022-11-07,0.05,27.224285714285713,16.352857142857143,21.307142857142857,79.8157142857143,Bidar
2022-11-14,0.0,26.662857142857145,14.307142857142859,19.70285714285714,80.03857142857143,Bidar
2022-11-21,0.0,25.565714285714286,12.482857142857142,18.162857142857142,75.59285714285714,Bidar
2022-11-28,0.02,27.602857142857143,16.08142857142857,21.035714285714285,77.59714285714286,Bidar
2022-12-05,0.0,28.37857142857143,15.385714285714286,20.92142857142857,71.60571428571428,Bidar
2022-12-12,1.44,27.564285714285713,14.58,20.267142857142858,73.34285714285714,Bidar
2022-12-19,0.51,30.25,17.495714285714286,22.982857142857142,70.00285714285714,Bidar
2022-12-26,0.0,30.895714285714288,15.17,21.84857142857143,61.730000000000004,Bidar
2023-01-02,0.0,31.02,16.835714285714285,22.892857142857142,63.17142857142857,Bidar
2023-01-09,0.0,28.714285714285715,14.8,21.03,58.49142857142857,Bidar
2023-01-16,0.0,31.712857142857143,13.427142857142856,21.79714285714286,38.097142857142856,Bidar
2023-01-23,0.0,31.955714285714286,14.637142857142857,22.654285714285713,50.51,Bidar
2023-01-30,0.0,33.029999999999994,16.14142857142857,23.861428571428572,44.40857142857143,Bidar
2023-02-06,0.0,32.58142857142857,15.760000000000002,23.551428571428573,31.169999999999998,Bidar
2023-02-13,0.0,35.10285714285714,16.177142857142858,24.787142857142857,23.395714285714288,Bidar
