State_Name,District_Name,crop_yield_tons,Area,Population,Demand,Surplus,Surplus_tons,Deficit_tons,Cluster,lat,lon
JAMMU AND KASHMIR,KISHTWAR,35664.2,44414.0,2619823,1309911.5,-1274247.3,0.0,1274247.3,1,33.725506303688405,69.94521784426439
JAMMU AND KASHMIR,KULGAM,84849.8,58536.0,1966976,983488.0,-898638.2,0.0,898638.2,2,30.616390829871094,89.74885364157615
JAMMU AND KASHMIR,KUPWARA,350861.2,389733.0,1904104,952052.0,-601190.8,0.0,601190.8,2,26.618917738474345,74.08726219977198
JAMMU AND KASHMIR,LEH (LADAKH),36461.5,42754.0,2508187,1254093.5,-1217632.0,0.0,1217632.0,1,10.440058984856416,94.0435743937807
JAMMU AND KASHMIR,POONCH,778623.0,414425.0,2159066,1079533.0,-300910.0,0.0,300910.0,2,12.6872327087438,73.94904957397821
JAMMU AND KASHMIR,PULWAMA,600475.8,506359.0,2648815,1324407.5,-723931.7,0.0,723931.7,1,34.0580714672853,73.52994389924633
JAMMU AND KASHMIR,RAJOURI,1741323.9,918907.0,811955,405977.5,1335346.4,1335346.4,0.0,0,25.58644273012811,69.05994036759475
JAMMU AND KASHMIR,RAMBAN,47335.2,57293.0,2709699,1354849.5,-1307514.3,0.0,1307514.3,1,8.26671449688226,81.68994140818998
JAMMU AND KASHMIR,REASI,112587.7,91231.0,1410681,705340.5,-592752.8,0.0,592752.8,2,10.942674743114932,84.38039286461589
JAMMU AND KASHMIR,SAMBA,230085.4,134363.0,2107618,1053809.0,-823723.6,0.0,823723.6,2,27.24155130413362,69.90555054342222
JAMMU AND KASHMIR,SHUPIYAN,15614.0,13349.0,642483,321241.5,-305627.5,0.0,305627.5,0,8.146785931540341,90.4903008841553
JAMMU AND KASHMIR,SRINAGAR,299712.4,166094.0,2533350,1266675.0,-966962.6,0.0,966962.6,1,12.663433491107462,81.1453762076928
JAMMU AND KASHMIR,UDHAMPUR,1467460.3,1000042.0,2811987,1405993.5,61466.80000000005,61466.80000000005,0.0,1,23.913279891631,83.20731781049982
Jharkhand,BOKARO,176086.42,158752.24,901896,450948.0,-274861.58,0.0,274861.58,0,28.064960733088103,80.78211966120861
Jharkhand,CHATRA,315837.42,227214.36,2682048,1341024.0,-1025186.58,0.0,1025186.58,1,26.906876525575417,79.62212876538445
Jharkhand,DEOGHAR,480747.44,360571.62,977095,488547.5,-7800.059999999998,0.0,7800.059999999998,0,14.503809974356233,84.22956960793832
Jharkhand,DHANBAD,198259.74,146777.75,571295,285647.5,-87387.76000000001,0.0,87387.76000000001,0,28.65319741907854,72.50196713199067
Jharkhand,DUMKA,771674.67,536445.11,1243974,621987.0,149687.67000000004,149687.67000000004,0.0,0,14.880223537407202,73.27591578436287
Jharkhand,GARHWA,271651.18,265661.78,1387121,693560.5,-421909.32,0.0,421909.32,2,17.436591246618764,92.99178300939201
Jharkhand,GIRIDIH,630942.73,450185.26,1556731,778365.5,-147422.77000000002,0.0,147422.77000000002,2,29.6482507484227,95.43734840187535
Jharkhand,GODDA,510867.25,365560.81,1325816,662908.0,-152040.75,0.0,152040.75,2,26.839354072369225,78.82597017211283
Jharkhand,GUMLA,659465.63,808764.5800000001,874705,437352.5,222113.13,222113.13,0.0,0,32.627478904331156,75.85159552116306
Jharkhand,HAZARIBAGH,776499.3,419631.24,2356926,1178463.0,-401963.7,0.0,401963.7,1,27.070773876709957,86.67598675393145
Jharkhand,JAMTARA,235081.88,186450.78,2158845,1079422.5,-844340.62,0.0,844340.62,2,24.480949496728677,79.85329096184479
Jharkhand,KHUNTI,5024.0,1718.0,2526793,1263396.5,-1258372.5,0.0,1258372.5,1,10.716568267014683,68.73620431415
Jharkhand,KODARMA,150303.56,102444.76,1054594,527297.0,-376993.44,0.0,376993.44,0,18.66375828872357,72.52842532361952
Jharkhand,LATEHAR,202088.44,179382.76,647718,323859.0,-121770.56,0.0,121770.56,0,15.690868662770038,88.76319463657453
Jharkhand,LOHARDAGA,417571.4,259476.15,1145263,572631.5,-155060.09999999998,0.0,155060.09999999998,0,15.075699657993423,87.10879431539439
Jharkhand,PAKUR,820544.06,686970.82,2704664,1352332.0,-531787.94,0.0,531787.94,1,36.21730608782092,68.78578378260102
Jharkhand,PALAMU,492896.04,441312.66,647443,323721.5,169174.53999999998,169174.53999999998,0.0,0,19.39983401533605,74.43719269605553
Jharkhand,PASHCHIMI SINGHBHUM,590076.0599999999,770914.98,2019163,1009581.5,-419505.44000000006,0.0,419505.44000000006,2,33.86935010013629,74.70116910105406
Jharkhand,PURBI SINGHBHUM,677900.61,780464.0,873616,436808.0,241092.61,241092.61,0.0,0,26.303020153920624,87.48488956436313
Jharkhand,RAMGARH,5472.0,1669.0,1186976,593488.0,-588016.0,0.0,588016.0,0,31.049527802707804,68.57160559487656
Jharkhand,RANCHI,1420154.27,1228780.27,1914447,957223.5,462930.77,462930.77,0.0,2,22.576475700050572,71.01914887755264
Jharkhand,SAHIBGANJ,259210.55,268726.98,2972189,1486094.5,-1226883.95,0.0,1226883.95,1,24.730212654164415,91.1975664758225
Jharkhand,SARAIKELA-KHARSAWAN,369123.38,333181.02,617796,308898.0,60225.380000000005,60225.380000000005,0.0,0,22.283013120747054,73.17779519957567
Jharkhand,SIMDEGA,340263.72000000003,409989.3,1741082,870541.0,-530277.28,0.0,530277.28,2,13.66204664614329,86.92963712770437
Karnataka,BAGALKOT,105468111.57,8796267.0,1490198,745099.0,104723012.57,104723012.57,0.0,2,28.951111342583655,74.90730065035507
Karnataka,BANGALORE,2834966.65,1080386.0,1198376,599188.0,2235778.65,2235778.65,0.0,0,16.14239851078482,70.88380039002101
Karnataka,BANGALORE RURAL,8473444.44,2726107.0,2866696,1433348.0,7040096.44,7040096.44,0.0,1,8.705163026512162,75.05199353898416
Karnataka,BELGAUM,217797239.72,16222935.0,2977154,1488577.0,216308662.72,216308662.72,0.0,1,26.718696581307867,88.94574102381412
Karnataka,BELLARY,23040063.22,9569370.0,1198002,599001.0,22441062.22,22441062.22,0.0,0,13.136209702804418,92.8151975750823
Karnataka,BIDAR,34630145.53,7327814.0,2088015,1044007.5,33586138.03,33586138.03,0.0,2,35.27329894623452,92.07637607244276
Karnataka,BIJAPUR,49212028.91,15947695.0,2079159,1039579.5,48172449.41,48172449.41,0.0,2,35.66392873307503,79.5183223589352
Karnataka,CHAMRAJNAGAR,21794585.42,3242909.0,1407317,703658.5,21090926.92,21090926.92,0.0,2,34.531067316393006,87.37446896054874
Karnataka,CHIKBALLAPURA,2821538.76,1250220.0,2985367,1492683.5,1328855.2599999998,1328855.2599999998,0.0,1,18.73460230740789,73.94454456705881
Karnataka,CHIKMAGALUR,12389387.33,4306749.0,821184,410592.0,11978795.33,11978795.33,0.0,0,8.448241879337155,76.50128417756939
Karnataka,CHITRADURGA,20298165.38,8857591.0,2347191,1173595.5,19124569.88,19124569.88,0.0,1,34.921238315044036,93.99373873711247
Karnataka,DAKSHINA KANNADA,10455059.23,2484531.0,1971091,985545.5,9469513.73,9469513.73,0.0,2,20.417340301202117,68.37705578181135
Karnataka,DAVANAGERE,36429656.16,7688536.0,1168234,584117.0,35845539.16,35845539.16,0.0,0,36.03298975226642,70.47974739477958
Karnataka,DHARWAD,13460245.48,8849274.0,878480,439240.0,13021005.48,13021005.48,0.0,0,35.94497933558833,74.02870139923479
Karnataka,GADAG,9217909.65,8361849.0,2629863,1314931.5,7902978.15,7902978.15,0.0,1,32.737274208553444,68.76943391234077
Karnataka,GULBARGA,30081617.28,22315289.0,1291971,645985.5,29435631.78,29435631.78,0.0,2,16.539017870017986,73.26162761760412
Karnataka,HASSAN,29490379.52,6965424.0,1001157,500578.5,28989801.02,28989801.02,0.0,0,19.167834129455834,84.90820526812107
Karnataka,HAVERI,17801686.97,7144749.0,684423,342211.5,17459475.47,17459475.47,0.0,0,32.68296347398885,80.22131196718244
Karnataka,KODAGU,3663884.18,1178294.0,2252290,1126145.0,2537739.18,2537739.18,0.0,1,17.190738149532052,93.88747962123227
Karnataka,KOLAR,8297375.03,3360763.0,1412495,706247.5,7591127.53,7591127.53,0.0,2,12.915289653896682,91.70586329041478
Karnataka,KOPPAL,11354512.94,7679845.0,2285954,1142977.0,10211535.94,10211535.94,0.0,1,24.147236611292154,77.91270319923841
Karnataka,MANDYA,59688300.91,4437797.0,633272,316636.0,59371664.91,59371664.91,0.0,0,35.14848845066265,75.52327956950748
Karnataka,MYSORE,34689529.85,8929292.0,1267836,633918.0,34055611.85,34055611.85,0.0,0,28.184864103574217,79.01107983685074
Karnataka,RAICHUR,15493364.54,11687405.0,1626081,813040.5,14680324.04,14680324.04,0.0,2,24.531773932591584,85.11855333292942
Karnataka,RAMANAGARA,3735961.5,1052347.0,2600021,1300010.5,2435951.0,2435951.0,0.0,1,10.818118319352287,75.7738455838634
Karnataka,SHIMOGA,29072718.84,4969288.0,1281474,640737.0,28431981.84,28431981.84,0.0,0,25.835209574275922,86.10031832762489
Karnataka,TUMKUR,33468387.78,10540767.0,1860828,930414.0,32537973.78,32537973.78,0.0,2,36.71156165302364,79.87293791354597
Karnataka,UDUPI,6151291.83,1741517.0,1118467,559233.5,5592058.33,5592058.33,0.0,0,12.062436441859198,84.00936824470743
Karnataka,UTTARA KANNADA,9025041.06,2274954.0,1638848,819424.0,8205617.06,8205617.06,0.0,2,23.031559918548368,80.64766934492418
Karnataka,YADGIR,3093212.0,1920159.0,2635619,1317809.5,1775402.5,1775402.5,0.0,1,33.443819085910704,76.53950702671561
Kerala,ALAPPUZHA,4800461927.16,1735627.2,1377844,688922.0,4799773005.16,4799773005.16,0.0,2,29.482289914871927,95.50514590190255
Kerala,ERNAKULAM,5021649325.77,1928819.81,980047,490023.5,5021159302.27,5021159302.27,0.0,0,28.21345648886277,90.14456803063307
Kerala,IDUKKI,1521358947.35,2579861.59,2207923,1103961.5,1520254985.85,1520254985.85,0.0,1,28.37203843562617,72.06328209722713
Kerala,KANNUR,9783432072.12,3011744.84,1607447,803723.5,9782628348.62,9782628348.62,0.0,2,18.4252433853729,93.18557130103947
Kerala,KASARAGOD,7732216929.42,1872024.1,1439903,719951.5,7731496977.92,7731496977.92,0.0,2,16.51416348367031,82.13550474923589
Kerala,KOLLAM,7151945342.26,2167962.15,628391,314195.5,7151631146.76,7151631146.76,0.0,0,31.471473508876894,93.94201457992865
Kerala,KOTTAYAM,3025203753.5,1513036.58,1517026,758513.0,3024445240.5,3024445240.5,0.0,2,31.49328844569624,91.19580242247214
Kerala,KOZHIKODE,15280739862.95,2999653.25,2159280,1079640.0,15279660222.95,15279660222.95,0.0,1,33.145097238823006,80.33119162960777
Kerala,MALAPPURAM,14518402342.16,3210396.71,2405279,1202639.5,14517199702.66,14517199702.66,0.0,1,34.48397602413767,68.65160994128341
Kerala,PALAKKAD,6369381578.71,3686323.76,2853839,1426919.5,6367954659.21,6367954659.21,0.0,1,22.828929566967197,75.79164342216343
Kerala,PATHANAMTHITTA,1969921120.43,837617.81,607450,303725.0,1969617395.43,1969617395.43,0.0,0,22.54397254592879,83.70739222516514
Kerala,THIRUVANANTHAPURAM,10022714452.33,2218004.26,2769042,1384521.0,10021329931.33,10021329931.33,0.0,1,31.15056019003648,86.37086837495826
Kerala,THRISSUR,9923507679.7,2447885.02,2879126,1439563.0,9922068116.7,9922068116.7,0.0,1,26.848953992555188,75.47874287756287
Kerala,WAYANAD,759110041.84,1699116.25,2483509,1241754.5,757868287.34,757868287.34,0.0,1,28.357039440473397,72.04132614811189
Madhya Pradesh,AGAR MALWA,279001.0,276040.0,616381,308190.5,-29189.5,0.0,29189.5,0,31.07798741364693,92.21297686717968
Madhya Pradesh,ALIRAJPUR,1098277.0,1215939.0,2021701,1010850.5,87426.5,87426.5,0.0,2,33.81015491270942,96.54766324040301
Madhya Pradesh,ANUPPUR,1576853.01,2125515.0,2120197,1060098.5,516754.51,516754.51,0.0,2,17.801859548694537,83.24501528677789
Madhya Pradesh,ASHOKNAGAR,5273607.0,4427234.0,2731660,1365830.0,3907777.0,3907777.0,0.0,1,18.891905626558376,72.9786992896008
Madhya Pradesh,BALAGHAT,7234154.0,5621040.0,2278226,1139113.0,6095041.0,6095041.0,0.0,1,10.725476255385201,75.8969124690617
Madhya Pradesh,BARWANI,5945792.14,4213705.0,2411221,1205610.5,4740181.64,4740181.64,0.0,1,24.770124088889045,68.53332961987654
Madhya Pradesh,BETUL,12667795.01,8986655.0,1699386,849693.0,11818102.01,11818102.01,0.0,2,9.04232594010552,94.51466539025446
Madhya Pradesh,BHIND,8300032.13,5800597.0,2514484,1257242.0,7042790.13,7042790.13,0.0,1,21.502342525841343,71.41478140381409
Madhya Pradesh,BHOPAL,5217653.01,3592416.0,2957184,1478592.0,3739061.01,3739061.01,0.0,1,23.736694406519725,84.71897778991335
Madhya Pradesh,BURHANPUR,8253979.01,1224092.0,1918175,959087.5,7294891.51,7294891.51,0.0,2,16.30969631172025,75.94760139992897
Madhya Pradesh,CHHATARPUR,7783972.02,8032833.0,1229903,614951.5,7169020.52,7169020.52,0.0,0,25.13416455650131,84.071162072958
Madhya Pradesh,CHHINDWARA,22448660.1,9869416.0,2642866,1321433.0,21127227.1,21127227.1,0.0,1,8.884507248232433,86.89119126220406
Madhya Pradesh,DAMOH,6592481.03,6889142.0,2015536,1007768.0,5584713.03,5584713.03,0.0,2,9.083097473727218,92.06251230750885
Madhya Pradesh,DATIA,7243183.03,3693269.0,2260427,1130213.5,6112969.53,6112969.53,0.0,1,31.855416259130088,73.98621688105749
Madhya Pradesh,DEWAS,15426941.0,9655215.0,624123,312061.5,15114879.5,15114879.5,0.0,0,18.44552860092662,68.31887903109593
Madhya Pradesh,DHAR,17064717.1,11749851.0,1436093,718046.5,16346670.6,16346670.6,0.0,2,11.684754866904658,71.96968327199541
Madhya Pradesh,DINDORI,2634961.32,4252478.0,1631565,815782.5,1819178.82,1819178.82,0.0,2,23.145054541589325,94.10054061359504
Madhya Pradesh,EAST NIMAR,10601499.02,7335575.0,678274,339137.0,10262362.02,10262362.02,0.0,0,30.329813039859715,93.34281224931294
Madhya Pradesh,GUNA,9562240.01,8569357.0,2431760,1215880.0,8346360.01,8346360.01,0.0,1,14.258809797408453,85.32497996293894
Madhya Pradesh,GWALIOR,8742743.0,4170847.0,631373,315686.5,8427056.5,8427056.5,0.0,0,26.063823798751006,85.41498895257595
Madhya Pradesh,HARDA,9075442.01,4950213.0,615294,307647.0,8767795.01,8767795.01,0.0,0,10.475076484819272,87.28606356184142
Madhya Pradesh,HOSHANGABAD,15858249.02,8686688.0,2520320,1260160.0,14598089.02,14598089.02,0.0,1,9.498769913889623,73.08576708008003
Madhya Pradesh,INDORE,13608035.01,6747843.0,1148307,574153.5,13033881.51,13033881.51,0.0,0,23.40928431547629,94.51794643182383
Madhya Pradesh,JABALPUR,6887927.0,6169785.0,2662878,1331439.0,5556488.0,5556488.0,0.0,1,23.67841852669309,80.14434522187013
Madhya Pradesh,JHABUA,5204354.02,5660307.0,641564,320782.0,4883572.02,4883572.02,0.0,0,26.48546714344799,79.11101731923543
Madhya Pradesh,KATNI,3966714.1,4025882.0,1926388,963194.0,3003520.1,3003520.1,0.0,2,29.056648677957185,83.0486134532023
Madhya Pradesh,MANDLA,3623357.0,4831165.0,2567359,1283679.5,2339677.5,2339677.5,0.0,1,36.29971030441351,69.3620130364766
Madhya Pradesh,MANDSAUR,10941068.01,8106622.0,2865398,1432699.0,9508369.01,9508369.01,0.0,1,22.972710100734666,72.8222176939263
Madhya Pradesh,MORENA,11439880.01,5779624.0,2715167,1357583.5,10082296.51,10082296.51,0.0,1,17.365737715296135,89.40297487636474
Madhya Pradesh,NARSIMHAPUR,20934476.0,6645237.0,2851231,1425615.5,19508860.5,19508860.5,0.0,1,31.060399648292407,70.40116136982867
Madhya Pradesh,NEEMUCH,5390993.21,3881930.0,1189944,594972.0,4796021.21,4796021.21,0.0,0,15.854135286600153,85.49141117452525
Madhya Pradesh,PANNA,4315173.01,5138912.0,1188105,594052.5,3721120.51,3721120.51,0.0,0,20.730171200463445,75.1151241807583
Madhya Pradesh,RAISEN,11366939.01,9021511.0,2489173,1244586.5,10122352.51,10122352.51,0.0,1,10.275235058925713,79.28957280721733
Madhya Pradesh,RAJGARH,10573769.01,9747701.0,1914466,957233.0,9616536.01,9616536.01,0.0,2,8.735171559048268,76.37211836635029
Madhya Pradesh,RATLAM,11935223.02,7339799.0,945101,472550.5,11462672.52,11462672.52,0.0,0,35.91680402565983,78.31450877748352
Madhya Pradesh,REWA,7709733.01,8211435.0,2633783,1316891.5,6392841.51,6392841.51,0.0,1,32.24342349485397,88.85233125034313
Madhya Pradesh,SAGAR,11287274.11,12063542.0,1552590,776295.0,10510979.11,10510979.11,0.0,2,28.18325197671724,76.61652975307207
Madhya Pradesh,SATNA,7511834.02,7947055.0,1566646,783323.0,6728511.02,6728511.02,0.0,2,19.859635388013828,84.42573456861001
Madhya Pradesh,SEHORE,14434926.0,9530224.0,2370785,1185392.5,13249533.5,13249533.5,0.0,1,13.025535282054527,81.80546166377388
Madhya Pradesh,SEONI,8558762.41,8044087.0,1605534,802767.0,7755995.41,7755995.41,0.0,2,12.536674237461495,87.2464637955168
Madhya Pradesh,SHAHDOL,3829686.0,4700704.0,2083593,1041796.5,2787889.5,2787889.5,0.0,2,15.257044046773265,95.16806244041798
Madhya Pradesh,SHAJAPUR,13601508.11,10369914.0,2303649,1151824.5,12449683.61,12449683.61,0.0,1,23.927573276477496,89.24459081909725
Madhya Pradesh,SHEOPUR,5443078.02,3268255.0,1724665,862332.5,4580745.52,4580745.52,0.0,2,28.72328175830181,74.23327097913194
Madhya Pradesh,SHIVPURI,11436678.03,8650843.0,2794544,1397272.0,10039406.03,10039406.03,0.0,1,27.145723924814206,68.90431091677725
Madhya Pradesh,SIDHI,4727454.21,6444533.0,658823,329411.5,4398042.71,4398042.71,0.0,0,16.11808301143234,75.60565728469493
Madhya Pradesh,SINGRAULI,1583011.0,1366866.0,1941578,970789.0,612222.0,612222.0,0.0,2,35.69109313923263,85.25725999030739
Madhya Pradesh,TIKAMGARH,7013132.2,6157430.0,998863,499431.5,6513700.7,6513700.7,0.0,0,29.399010584177287,69.49134859104326
Madhya Pradesh,UJJAIN,17535063.02,12415829.0,867654,433827.0,17101236.02,17101236.02,0.0,0,24.07626752283062,82.39462116883585
Madhya Pradesh,UMARIA,1443687.0,2337718.0,2832514,1416257.0,27430.0,27430.0,0.0,1,25.739901640796216,85.3084426185898
Madhya Pradesh,VIDISHA,13334946.13,11588372.0,1992785,996392.5,12338553.63,12338553.63,0.0,2,20.168401810405907,77.69307283369186
Madhya Pradesh,WEST NIMAR,10319825.01,8281894.0,1297079,648539.5,9671285.51,9671285.51,0.0,2,15.184198695533567,90.35645390862884
Maharashtra,AHMADNAGAR,114549676.0,19502613.0,1164076,582038.0,113967638.0,113967638.0,0.0,0,18.323207680886586,71.09134934087938
Maharashtra,AKOLA,11079450.0,9888333.0,2817115,1408557.5,9670892.5,9670892.5,0.0,1,29.977537203466703,70.17899567033845
Maharashtra,AMRAVATI,15331127.0,13814466.0,1797286,898643.0,14432484.0,14432484.0,0.0,2,8.41741117026292,89.11747392990449
Maharashtra,AURANGABAD,32332282.0,13767021.0,2818136,1409068.0,30923214.0,30923214.0,0.0,1,11.36610657470057,82.36924816997976
Maharashtra,BHANDARA,6872126.0,4212909.0,2405324,1202662.0,5669464.0,5669464.0,0.0,1,9.33407661863083,87.96366949640435
Maharashtra,BID,52618126.0,15442540.0,2861664,1430832.0,51187294.0,51187294.0,0.0,1,9.181135267250134,80.60999281950865
Maharashtra,BULDANA,15871678.4,13591392.0,1786125,893062.5,14978615.9,14978615.9,0.0,2,32.808356936319214,75.1456589639341
Maharashtra,CHANDRAPUR,8258470.0,8434950.0,2032875,1016437.5,7242032.5,7242032.5,0.0,2,28.406077922020685,91.7539672125518
Maharashtra,DHULE,15727939.0,7992281.0,948982,474491.0,15253448.0,15253448.0,0.0,0,21.75104104353243,91.1830604901004
Maharashtra,GARHCHIROLI,3357711.0,3159021.0,1672622,836311.0,2521400.0,2521400.0,0.0,2,10.837190658879043,88.14619765477838
Maharashtra,GONDIYA,4243298.3,3150638.0,1496161,748080.5,3495217.8,3495217.8,0.0,2,22.25686037838814,75.89220897966892
Maharashtra,HINGOLI,18242012.6,6888404.0,1166326,583163.0,17658849.6,17658849.6,0.0,0,21.730681352636402,85.11668933920353
Maharashtra,JALGAON,39100395.0,15428641.0,1149150,574575.0,38525820.0,38525820.0,0.0,0,13.02285422739044,78.46824301126078
Maharashtra,JALNA,28211111.0,11545359.0,618834,309417.0,27901694.0,27901694.0,0.0,0,20.581697827901216,70.6558801264724
Maharashtra,KOLHAPUR,167711414.0,6933349.0,2199005,1099502.5,166611911.5,166611911.5,0.0,1,19.556637297523828,94.60209368840503
Maharashtra,LATUR,43720658.2,11856033.0,2254236,1127118.0,42593540.2,42593540.2,0.0,1,25.859652843514276,71.96774029664988
Maharashtra,MUMBAI CITY,2.0,3.0,784821,392410.5,-392408.5,0.0,392408.5,0,26.41771587516167,95.55688326080327
Maharashtra,NAGPUR,10069571.0,9737945.0,555609,277804.5,9791766.5,9791766.5,0.0,0,9.313816283389292,80.93416741578072
Maharashtra,NANDED,28141106.0,14002236.0,727897,363948.5,27777157.5,27777157.5,0.0,0,18.863765824167665,73.36885493631996
Maharashtra,NANDURBAR,13789042.0,4440822.0,1474165,737082.5,13051959.5,13051959.5,0.0,2,26.149937555712857,83.71512747397239
Maharashtra,NASHIK,44087899.0,12633965.0,1579600,789800.0,43298099.0,43298099.0,0.0,2,22.59095149882254,93.31542924041584
Maharashtra,OSMANABAD,38987885.2,13207706.0,1525715,762857.5,38225027.7,38225027.7,0.0,2,32.83820539446135,89.23452170587727
Maharashtra,PALGHAR,200200.0,93600.0,1938533,969266.5,-769066.5,0.0,769066.5,2,27.102115316949405,91.39027328798204
Maharashtra,PARBHANI,30828280.0,14414444.0,2781230,1390615.0,29437665.0,29437665.0,0.0,1,12.725098385361461,87.10471763461081
Maharashtra,PUNE,138322254.3,14143249.0,961243,480621.5,137841632.8,137841632.8,0.0,0,10.046493674612465,88.07602037101772
Maharashtra,RAIGARH,5783227.3,2611979.0,2558852,1279426.0,4503801.3,4503801.3,0.0,1,26.630159067983154,92.62667389539426
Maharashtra,RATNAGIRI,4003298.0,1840982.0,2485588,1242794.0,2760504.0,2760504.0,0.0,1,8.768828005707032,75.24037225691639
Maharashtra,SANGLI,93402676.0,10045455.0,751451,375725.5,93026950.5,93026950.5,0.0,0,24.987491856930436,82.19332394565107
Maharashtra,SATARA,82331883.2,9237758.0,503051,251525.5,82080357.7,82080357.7,0.0,0,35.26667700132377,74.41507381276847
Maharashtra,SINDHUDURG,3944360.3,1525585.0,2252683,1126341.5,2818018.8,2818018.8,0.0,1,24.68875115840049,96.64237223190275
Maharashtra,SOLAPUR,147511696.0,15720592.0,1504646,752323.0,146759373.0,146759373.0,0.0,2,19.256927859989133,95.37772085091179
Maharashtra,THANE,5404646.0,2985007.0,2160099,1080049.5,4324596.5,4324596.5,0.0,1,26.655358334828243,69.14337752968667
Maharashtra,WARDHA,10337870.0,7314108.0,1471525,735762.5,9602107.5,9602107.5,0.0,2,21.28933382425398,88.46168000295496
Maharashtra,WASHIM,7453867.4,7296796.0,689407,344703.5,7109163.9,7109163.9,0.0,0,23.822886890162113,94.8322012050543
Maharashtra,YAVATMAL,21813368.0,15346055.0,949395,474697.5,21338670.5,21338670.5,0.0,0,35.30247945451923,73.23668500869267
Manipur,BISHNUPUR,635050.0,206040.0,1449597,724798.5,-89748.5,0.0,89748.5,2,19.196976496222455,84.47041168602625
Manipur,CHANDEL,286413.0,104280.0,1760386,880193.0,-593780.0,0.0,593780.0,2,35.87452635089351,94.54916063005321
Manipur,CHURACHANDPUR,585418.0,267514.0,2670675,1335337.5,-749919.5,0.0,749919.5,1,34.25516861672585,68.98443337898817
Manipur,IMPHAL EAST,855483.0,316636.0,1643052,821526.0,33957.0,33957.0,0.0,2,13.677942908889596,88.22518775015836
Manipur,IMPHAL WEST,634196.0,202722.0,722866,361433.0,272763.0,272763.0,0.0,0,10.011477725379798,76.62312121380397
Manipur,SENAPATI,804018.0,323844.0,1635248,817624.0,-13606.0,0.0,13606.0,2,10.922562039945372,94.80748966591938
Manipur,TAMENGLONG,264989.0,117893.0,2146711,1073355.5,-808366.5,0.0,808366.5,2,8.528432943894941,96.16068910979567
Manipur,THOUBAL,704464.0,290570.0,1893470,946735.0,-242271.0,0.0,242271.0,2,10.738845861921924,95.38372818428958
Manipur,UKHRUL,460886.0,177765.0,2625403,1312701.5,-851815.5,0.0,851815.5,1,27.80719642907435,81.75221228306646
Meghalaya,EAST GARO HILLS,1544405.0,569984.0,1923286,961643.0,582762.0,582762.0,0.0,2,10.064470805346641,92.99923687869008
Meghalaya,EAST KHASI HILLS,2639094.0,489444.0,683062,341531.0,2297563.0,2297563.0,0.0,0,17.250293278519077,92.49193255751705
Meghalaya,JAINTIA HILLS,901022.0,456135.0,2991518,1495759.0,-594737.0,0.0,594737.0,1,32.50138401811418,77.25391372405441
Meghalaya,NORTH GARO HILLS,79604.0,24688.0,600235,300117.5,-220513.5,0.0,220513.5,0,8.67488613633895,92.03854875036964
Meghalaya,RI BHOI,1078328.0,296767.0,2975648,1487824.0,-409496.0,0.0,409496.0,1,31.619585995079138,69.07322140674928
Meghalaya,SOUTH GARO HILLS,541740.0,276148.0,2401625,1200812.5,-659072.5,0.0,659072.5,1,16.173788468428597,85.29182647597953
Meghalaya,SOUTH WEST GARO HILLS,151980.0,42747.0,1250201,625100.5,-473120.5,0.0,473120.5,0,11.426780001028032,74.67025628134338
Meghalaya,SOUTH WEST KHASI HILLS,70250.0,11867.0,1303328,651664.0,-581414.0,0.0,581414.0,2,28.20537779556037,71.49643968754108
Meghalaya,WEST GARO HILLS,3655185.0,1439501.0,1543233,771616.5,2883568.5,2883568.5,0.0,2,26.239342556616634,70.23164284724706
Meghalaya,WEST KHASI HILLS,1450888.0,427747.0,2774399,1387199.5,63688.5,63688.5,0.0,1,33.446688392284535,88.19237450046606
Mizoram,AIZAWL,592540.03,306444.77,2211741,1105870.5,-513330.47,0.0,513330.47,1,29.317060270312687,77.85637394927392
Mizoram,CHAMPHAI,245166.0,153604.0,1029525,514762.5,-269596.5,0.0,269596.5,0,31.30094698116061,89.01823637433408
Mizoram,KOLASIB,335579.0,192228.0,1568632,784316.0,-448737.0,0.0,448737.0,2,16.179002604567888,69.89533388316933
Mizoram,LAWANGTLAI,44406.0,39220.0,676615,338307.5,-293901.5,0.0,293901.5,0,13.14574676961196,77.1434197970877
Mizoram,LUNGLEI,239506.3,153617.4,687628,343814.0,-104307.7,0.0,104307.7,0,29.767827797584893,83.64524747888478
Mizoram,MAMIT,91200.0,64440.0,2970784,1485392.0,-1394192.0,0.0,1394192.0,1,31.398207438750656,90.93097178032994
Mizoram,SAIHA,52691.5,44751.0,906716,453358.0,-400666.5,0.0,400666.5,0,36.72464911801953,77.24382258503003
Mizoram,SERCHHIP,60451.0,39430.0,1041252,520626.0,-460175.0,0.0,460175.0,0,19.96591263043137,86.15084991667327
Nagaland,DIMAPUR,2835020.0,1051901.0,2186293,1093146.5,1741873.5,1741873.5,0.0,1,18.788524487990713,93.69335469884942
Nagaland,KIPHIRE,344580.0,161990.0,2849916,1424958.0,-1080378.0,0.0,1080378.0,1,30.51597586151791,85.86003245728683
Nagaland,KOHIMA,1381650.0,656193.0,2664367,1332183.5,49466.5,49466.5,0.0,1,17.883302667337517,74.75582476785537
Nagaland,LONGLENG,240870.0,111030.0,2404050,1202025.0,-961155.0,0.0,961155.0,1,34.99196244250338,68.7076226651396
